date,Coal,Hydro,Nuclear,Other,Wind,NGas
2010-11-16,326769.293,3732.577701,124173.4087,5954.192031,80715.35686,273698.77337
2010-11-17,332876.3242,3494.186821,124227.2928,11224.78729,56551.01911,395918.4793
2010-11-18,317388.2995,3386.303176,121547.5883,11083.19833,9089.914462,433358.3066
2010-11-19,335950.6151,3397.388687,120802.2021,9228.847985,36492.25282,353783.10686
2010-11-20,322248.1122,3431.770708,123223.1369,7349.983996,114449.8541,258897.0832
2010-11-21,329464.0229,3523.157714,124141.54,1610.875174,80904.50558,233951.16206
2010-11-22,313591.3411,3450.889699,124098.3081,2154.571043,106127.8428,141439.36786
2010-11-23,302410.7283,3531.019864,124040.1004,2833.616998,87017.24015,139815.40693
2010-11-24,352465.7191,3577.947171,124128.5993,10511.34371,42892.5697,285979.85118999996
2010-11-25,355789.8459,3643.635932,124075.1062,16292.26166,76720.43378,381415.7711
2010-11-26,346920.7195,3697.400255,124020.4497,15023.95955,52917.96848,368085.67095
2010-11-27,339641.179,3607.603218,124130.0719,11334.48871,102587.374,269181.80597
2010-11-28,347056.1996,3479.358179,124134.1175,7433.798148,95025.11166,230134.92073
2010-11-29,338614.375,4248.319622,124154.6018,10282.60302,34955.8539,236704.60126
2010-11-30,291851.3452,4192.569841,124253.5204,7300.184532,112598.1163,170598.09293
2010-12-01,371257.327844,1128.1344599999998,124132.59819,9153.383642,48413.68079899999,232619.86352800013
2010-12-02,362928.290683,1077.7929470000004,124157.84852000003,9850.497809000002,52911.587237,255604.50974300003
2010-12-03,362759.37765599985,1077.0286160000007,124120.66884599996,9901.442626000007,23576.57762,288324.14776300004
2010-12-04,382258.92130700004,1103.7675109999998,124175.791407,14177.20122,14221.814917,399006.3091959999
2010-12-05,373731.3844309999,1029.9235090000002,124178.06873400001,17796.43605699999,77369.920482,381842.212294
2010-12-06,371731.0807,991.794694,119169.62542299996,14167.540666,105560.72525099998,325861.91233600007
2010-12-07,365980.991783,1140.6069740000007,114562.92488900005,16722.152566000004,74337.56129900002,464305.5449800001
2010-12-08,368420.8082509999,2308.814248,114527.71979000005,20062.843246,42875.86037699997,648318.8419629999
2010-12-09,370913.983171,1268.4216779999995,97528.50063099996,15155.418861000002,40390.88532399999,573984.6761190002
2010-12-10,369500.9093629999,1006.4457120000003,84229.45232899999,12008.363296999994,77369.51162400002,473999.06093200005
2010-12-11,376680.2158269999,1343.82007,95974.626552,11316.706709999997,42488.105464999986,433078.3801569999
2010-12-12,352413.3425650001,1171.7590300000002,99525.57673800002,13384.798807,24733.624481,368365.3864409999
2010-12-13,354638.9484,1249.7015680000002,99473.537875,10623.487181999999,114680.09398499997,254429.37378699996
2010-12-14,359076.09087200003,914.0283489999999,99452.866769,13381.050495999998,62618.291431000034,246460.51033299993
2010-12-15,379770.96373499994,1246.3387440000001,99295.43976600001,13362.929749,41838.711781000005,245689.11721
2010-12-16,335659.6741499999,1236.0679409999996,99576.39631900002,14074.336506999998,13096.961110999999,286823.09549800004
2010-12-17,319192.729514,1064.877282,99488.08249700004,12665.774705000002,52950.778020000005,221086.30173099996
2010-12-18,316863.87082499993,1122.2013099999995,99326.65691599998,12331.975255000001,87142.07583800003,218839.11730800002
2010-12-19,301671.4273400001,1076.3998510000001,89867.146575,11636.346560000005,68999.12049100002,226071.23649200003
2010-12-20,330860.09110299987,1115.1092550000003,93400.34779299998,9818.892209999998,61986.70606900003,203403.36061899996
2010-12-21,325493.04607200006,1066.2822529999996,93527.558469,11632.181542,55340.20287999998,209359.45444899998
2010-12-22,328533.638263,1276.1429250000003,116975.65604299998,8555.398235000004,93103.82817499999,152796.26551299996
2010-12-23,301207.81622100004,1200.7346900000002,123879.16278800002,8090.512877999997,94559.677844,121614.42760799994
2010-12-24,313698.9699769999,1174.9246580000004,124067.88971299998,7909.55306,88805.830388,131355.42525600005
2010-12-25,354602.0416819999,1978.793729,124143.82072799996,11001.795053999998,36097.477447000005,231573.14124199995
2010-12-26,325689.99389300006,1322.661194,124069.42685299998,7967.965187999999,69238.710366,229651.087416
2010-12-27,330654.34810000006,1605.6709320000002,124051.43168400001,8295.862511000003,92818.55992100005,171488.13236000002
2010-12-28,325109.92119499994,1616.2921450000001,123895.38918399996,10147.183823000001,94067.859146,174329.30453400002
2010-12-29,335042.945294,3640.3127950000003,123902.27525200002,13062.044321000005,60350.704814000004,324735.9711389999
2010-12-30,356673.47913099994,3467.4559099999997,123983.64100300004,18784.994272000004,24848.92938,423559.5274859999
2010-12-31,343778.0989829999,2736.7720839999997,124022.12191599995,19533.59345600001,36451.444553,403465.2297840001
