date,Biomass,Coal,Hydro,Nuclear,Other,Solar,Wind,NGas
2013-01-01,753.3171639999999,313286.54966699996,557.1463980000001,91122.23114499997,1469.3317329999998,380.690845,66546.772675,224257.7684529999
2013-01-02,721.6569939999999,317173.74538900005,670.3384380000001,91119.98337799999,1399.076492,534.768042,75279.818054,275036.69986000005
2013-01-03,718.7983180000002,320656.09465,502.66941099999997,91094.525228,924.1519699999999,549.1415219999999,125528.34740200004,239475.98391500002
2013-01-04,1881.8512950000002,293800.0580380001,331.78470500000003,90688.60078899997,483.2821150000001,274.10674199999994,114839.88096600004,275144.89066100004
2013-01-05,2399.8340839999996,317058.00329500006,388.43304499999994,91241.167395,499.0937510000001,129.052795,121809.02897600002,380809.249185
2013-01-06,1738.272351,380221.907849,253.045181,91098.39208399999,514.2135679999999,249.35075,75418.51575000002,538968.9260839999
2013-01-07,2348.756225999999,401317.0453289999,241.45865900000004,91136.85392399998,500.2470060000001,117.367449,41138.04405699999,618003.2556980001
2013-01-08,2310.9480239999994,395234.0051620001,275.15940299999994,91186.351949,489.083861,294.25781700000005,19140.577914000005,514189.99023299984
2013-01-09,2322.9153920000003,381832.1542329999,273.64754800000003,91165.438017,489.59964599999995,135.77299,36378.397971000006,545046.492606
2013-01-10,1733.944166,394028.80372600013,291.1518419999999,91143.48029800001,482.9860570000001,676.1131909999999,52514.810598000004,554366.258674
2013-01-11,671.562421,402849.222286,286.721724,91140.23652800001,816.311328,407.742172,81208.160802,457108.1205550001
2013-01-12,562.887271,407740.10576799983,317.77259699999996,91004.50248599998,791.983172,425.493062,31943.640393,456475.5228489999
2013-01-13,689.5495740000001,384916.401385,483.86378499999995,90859.22441999998,1354.5484779999997,103.868037,134092.05157,322997.697298
2013-01-14,791.265301,340653.69027400005,474.5484979999999,90729.09406599999,2082.7429660000003,546.217417,115192.65625599999,333063.121125
2013-01-15,712.5174640000001,350240.8779860001,552.306202,90559.21349899998,894.0789680000003,678.5602,53921.28153800002,404121.08662700007
2013-01-16,747.1347440000001,378309.50373600004,428.148264,90366.109139,1304.884237,628.828782,53202.248565999995,377709.882385
2013-01-17,762.2149649999999,374219.44550200005,444.2956070000001,90020.96529700002,1141.8332550000002,611.2072229999999,34620.376547,351682.773985
2013-01-18,775.329818,366830.7581959999,495.9548069999999,90078.93053399998,2056.1287039999993,622.549882,135886.336151,232728.67746400004
2013-01-19,673.182788,330355.80164900003,387.78079,90060.529759,2704.40617,373.318028,179471.87956,180147.82026699994
2013-01-20,673.236277,366293.45420000015,684.417774,90138.20644800001,1857.8793520000002,135.12118000000004,104417.96586900002,233681.08789200007
2013-01-21,785.6100339999999,387753.95828799997,690.221794,90059.61978300003,2178.1063169999998,368.571623,121962.43677999996,208479.89136500002
2013-01-22,795.158269,372489.9844509999,880.6723430000002,97663.57696299998,2353.9458340000006,609.722696,64050.897315999995,294681.9025679999
2013-01-23,655.666448,388764.23016700003,979.690882,113354.31457100002,729.1947489999999,676.4453980000001,39606.626710999975,407097.99741199997
2013-01-24,708.120923,361860.11907599994,843.3508509999999,119987.58276,1931.7724389999998,698.110197,128658.43799499994,300489.45761199994
2013-01-25,778.4013259999999,363172.82487300003,1030.5014469999999,122433.65609199999,1516.816942,239.032213,89108.12032399997,226640.73360800004
2013-01-26,770.5865749999999,405303.502899,1032.143864,123410.291907,796.1640920000001,198.312257,19721.554744,308746.9662579999
2013-01-27,791.6231889999999,408167.425792,654.5814669999999,123073.68426299999,505.786484,315.370907,24434.86713300001,302268.814319
2013-01-28,771.9073769999999,387508.62614999997,627.544753,123044.767649,1090.759024,328.350271,79111.56026000001,211924.020656
2013-01-29,641.995383,381621.6021120001,594.149805,113232.40468900002,1672.9975390000004,359.1528860000001,80748.39491300001,266312.50538299995
2013-01-30,761.776845,398423.400833,975.683592,122940.151584,620.329397,190.38980700000002,30476.093076,435155.0225800001
2013-01-31,744.172741,388894.96605499997,923.5640980000001,123062.23265899999,1196.003195,306.04554200000007,76362.85922499996,360746.4938840001
2013-02-01,702.509216,229926.96120200003,582.3771909999997,120019.04035900005,787.3971220000001,493.2961300000001,99640.38707900005,315074.7753459998
2013-02-02,764.8763620000001,237986.30208000002,485.93009199999995,92751.16735899998,664.2360180000001,535.2849239999999,57047.94031299999,301048.6478219999
2013-02-03,799.9682429999998,191738.864568,535.0498339999998,96434.898117,737.8832570000001,510.60644100000013,179834.37909499995,216210.08376100005
2013-02-04,738.4274339999996,212220.92350799998,573.1697829999999,117116.93485699997,633.4306920000001,101.84819,137180.30495400002,278445.554926
2013-02-05,827.952786,230579.38032500012,612.3211430000001,122680.229779,692.2568270000004,195.366813,113315.18385599999,320852.3950230001
2013-02-06,721.048022,245791.39354000002,607.4224710000001,122720.22370600002,737.2862100000002,298.16642199999995,86094.31607400002,325842.984489
2013-02-07,676.023027,260711.74519800005,569.9063550000001,122867.86003899998,607.2310279999999,254.86798400000004,42995.750489999984,326991.34771
2013-02-08,711.4858800000001,229978.08881199994,471.846973,122865.95011199996,655.2369010000002,296.587478,134845.57483999996,252909.33967000002
2013-02-09,826.0988650000003,233822.7367140001,418.4651420000001,122825.39149200002,598.5591729999999,217.920296,88006.15974900001,247432.60793099998
2013-02-10,716.5728090000001,252284.52267800004,425.849978,122854.63862700004,518.2153330000001,129.82446300000004,48385.47159100001,259595.936348
2013-02-11,746.7391949999999,267382.362342,510.95851800000014,122806.99630399999,523.411474,397.82194499999986,42663.42029400001,316478.87002399995
2013-02-12,706.8112869999999,251167.868971,455.08733799999993,122840.70388599999,797.795713,302.0412840000001,141440.49423199994,262342.35226
2013-02-13,624.0703180000002,310514.79461599997,484.889746,122868.20898400003,578.4573059999997,538.2797130000002,44453.54758400001,382045.68628699996
2013-02-14,688.624231,266026.80613700004,592.245464,123099.58687600002,750.0256989999999,368.82515099999995,134543.83724099997,322877.10373
2013-02-15,789.9431150000001,265881.563837,654.8719700000001,121985.12725100006,1034.9877199999996,456.10298099999994,90768.476046,280524.0515819999
2013-02-16,846.63431,236371.70799899992,520.5787479999998,118196.52859400003,1862.7964389999988,252.41886499999993,164567.51216100005,215756.73647700003
2013-02-17,816.0259340000002,297464.783804,727.1121820000002,90218.70557299998,1182.7425849999995,333.4755660000002,92995.82160300005,313067.87625400006
2013-02-18,815.6948189999998,309077.692878,476.8480380000001,90395.542165,1279.2484719999995,268.3208029999999,41102.85660699998,336117.955873
2013-02-19,766.698569,287696.1452670001,517.0523740000001,90602.573821,1302.4762470000003,308.677797,107853.24378599999,253526.86758799996
2013-02-20,767.5240339999998,283098.85832400003,524.2952269999998,90878.06291200004,1495.906048,161.24083399999992,143114.66811899998,243381.50302
2013-02-21,529.6148919999999,294960.546428,525.0560120000001,90867.05338999999,1221.14711,117.198486,118952.81065899998,299602.100189
2013-02-22,665.515894,307715.988363,753.9209330000002,90917.013761,1331.7573889999994,45.39548199999999,110519.26389700003,371614.6679439999
2013-02-23,724.639745,361821.2355940001,508.68190599999997,91007.44969999995,778.5315750000005,79.72115099999999,44696.457201000005,427309.65118299995
2013-02-24,707.1946290000002,353906.95341600006,546.4784930000002,91125.88472499997,600.8782770000003,78.24275999999998,28048.225993999997,470398.26024700014
2013-02-25,602.9100090000001,356920.3021249998,544.4037229999999,91149.138007,574.9521110000001,74.44810899999999,27326.842529,532749.4330330001
2013-02-26,634.0966259999997,344310.85514299996,647.11696,91141.30495400002,1393.6247510000005,237.57959699999995,105578.405193,436443.2818739999
2013-02-27,575.0765399999998,353484.01434199983,578.8588450000002,91195.31852799997,861.311241,524.723328,40039.42970600002,472764.5845080002
2013-02-28,768.0180949999998,345805.2161480001,468.45582900000005,91153.67707300001,967.9482479999999,547.029228,74135.34846999998,358442.50706400006
2013-03-01,918.7374119999998,333695.51756499993,469.32274799999993,91123.641367,1424.3723590000002,502.66798500000004,102361.22185799999,294264.038961
2013-03-02,873.0416640000002,310955.45387699996,471.67870800000014,91126.96199699999,1689.4886319999994,232.3758130000001,103292.06706699997,231686.39650600008
2013-03-03,697.226712,301377.26239499997,783.9275520000003,90841.59428099998,3598.448684,420.841018,108256.70487900003,475181.884128
2013-03-04,644.421096,306090.487304,653.9049090000003,89029.21096900004,2538.479392,410.1179010000001,125984.92629800003,482281.8294169998
2013-03-05,636.1563150000002,320562.31475,768.9924479999999,89005.23598099998,3216.50506,469.376607,149740.04001800003,472103.7035670001
2013-03-06,702.4875059999998,327066.051929,662.1095109999999,89025.64138999998,3050.141364999999,465.447281,133416.21003300004,472174.2357229999
2013-03-07,728.19843,331311.3979959997,467.35681400000016,88986.35127399999,2418.8506419999985,414.137424,91427.07196300001,373385.772226
2013-03-08,722.6204179999999,327988.6736009999,545.0214809999998,89388.36561299997,1558.019399,581.1171340000001,26682.396635999976,260772.19007700004
2013-03-09,812.290992,338468.27587400004,534.3604659999999,89582.271707,694.8022449999997,566.5635639999999,26539.22590499998,315495.90022600006
2013-03-10,731.3891189999999,312990.24902299995,643.129846,89482.688165,2439.2379459999997,554.735248,87458.78815900002,289611.7392799999
2013-03-11,647.1404490000002,291396.17048499995,548.5449410000001,89453.27467600002,2615.189308000002,553.6228299999999,141343.42234400005,299786.88462399994
2013-03-12,679.4426340000002,295787.088262,822.4166309999999,89463.79688599997,3242.6601969999997,453.878715,179601.357748,311839.95199000003
2013-03-13,750.6223309999998,342414.4436920002,869.0587619999998,89462.104833,1990.5054699999998,277.6397199999999,82361.03107099999,414094.44857500005
2013-03-14,677.9071120000001,333931.6212750001,857.4736100000001,89432.826541,1266.873511,348.69890899999996,48804.770137,455782.6250859997
2013-03-15,746.322526,328829.71343899996,990.4995710000001,89388.39144299999,932.350786,60.098071999999995,64588.10951099999,317605.43073299987
2013-03-16,740.207714,328321.9624310001,747.663512,89022.11439200003,2027.6843029999995,264.87620799999996,91917.12847999997,366702.53350299987
2013-03-17,725.970389,330648.264227,748.7492410000002,88588.033846,2075.8307030000005,324.113835,100327.32111699994,357293.0592409999
2013-03-18,637.3274890000002,342266.80398800015,765.8075640000002,89168.538793,1331.011661000001,62.599224000000014,36294.387295000015,300086.2622590001
2013-03-19,699.9628999999998,328410.19634299993,887.9773420000004,110779.17658700002,891.1543679999999,513.2930680000001,38941.859839,275379.8598090001
2013-03-20,805.4635730000001,304693.50028800004,905.569011,122607.991697,2452.7703079999987,125.75999099999997,97284.42464000001,217621.91947499997
2013-03-21,784.9260990000002,318966.6894330001,838.2340450000002,122826.19190300001,1163.193004,558.8094720000001,54088.778599,192980.43140799997
2013-03-22,817.6697360000003,281716.006621,792.9072330000001,122896.65687099996,3064.432222,518.358624,117787.09670100003,154953.449685
2013-03-23,736.0819109999996,323257.272978,747.316832,122311.69014899997,1392.6917270000004,299.80360100000007,77864.49450300002,240124.10126199998
2013-03-24,719.177489,345559.02746699995,693.3999810000004,122655.43719899998,823.0939230000001,549.5804299999999,25276.724017999994,261494.92745100005
2013-03-25,707.968052,319427.6206720001,679.124245,122892.34879099992,1321.4218990000002,529.433185,72198.92635600001,246388.03344100007
2013-03-26,743.0319920000001,323128.83397199993,638.24157,123005.690626,1478.7305669999994,529.445279,52348.76167800002,276382.179071
2013-03-27,757.7915179999998,303691.1045829999,684.5619119999997,123065.39217599995,1360.4983930000005,401.470832,66108.24265000001,258294.72907799997
2013-03-28,821.1251629999999,264152.350804,607.7176860000002,123061.81282000006,2098.351366,304.02157199999994,82124.85017899999,259283.79782399995
2013-03-29,665.0606769999999,267222.58187299996,407.398528,123006.884918,975.7427449999999,237.691595,34268.449063999986,290950.95897300006
2013-03-30,708.6816449999999,257026.316287,785.360833,122897.44895800001,2756.138867,278.62497800000006,151201.04942999998,286718.477598
2013-03-31,670.7461950000001,272093.4422159999,628.3651890000001,122673.51832500001,3350.9358470000006,275.400829,145016.07386,321452.49390100007
2013-04-01,744.120609,248743.08878700002,747.073881,122656.12367399999,2909.182282999999,162.15561200000005,145594.812988,355487.85862699995
2013-04-02,875.2314559999999,219867.58830599993,581.1409809999999,122620.13843500002,2543.3218730000017,411.4420770000001,94521.46283799999,383754.36370299995
2013-04-03,762.5785789999994,436590.941985,1028.318098,115856.168052,8259.642547000001,560.2464859999999,51764.694251,512967.00427399983
2013-04-04,732.0255630000001,450153.125539,913.8538059999996,115852.44336900002,8341.232963,520.95921,37896.298374,482530.0008220001
2013-04-05,726.9716779999999,449499.90461899986,1059.758891,115657.69706299997,8895.295356999997,535.408564,17717.618257000002,566891.5649600001
2013-04-06,621.0082009999996,449067.581655,1021.5601970000004,115630.83132800003,8968.701263999998,419.60010800000015,21630.207327999993,572020.477226
2013-04-07,714.3539860000003,439725.898131,1000.0825370000003,115683.42989400002,8785.244310999999,465.309955,24075.592348000006,562322.6799999997
2013-04-08,743.79721,419942.4920090001,1081.1404369999996,115751.828634,8734.199606999997,489.138894,30096.480766999997,558427.9488309999
2013-04-09,776.713242,399748.136597,782.4933880000003,115828.397683,8103.620113,464.1325330000001,33333.867504,506430.32633099996
2013-04-10,728.9106719999997,392401.17918900005,815.3717169999998,115915.72925200002,7152.010169999999,372.26294300000006,48495.516823000005,455663.78222199995
2013-04-11,726.8853419999998,394655.57440200006,999.6199799999998,116032.41564900002,8020.475361999999,322.0321600000001,75492.136797,481116.23472399986
2013-04-12,773.6369320000001,372480.39232999994,1047.8142889999997,116146.279583,9293.219573000002,310.3353279999999,75729.70549500002,482219.26965499995
2013-04-13,722.52103,358905.704437,998.3189349999998,116168.89539100003,9148.713005000001,403.7864630000001,60965.998933999996,531532.570788
2013-04-14,732.177898,367243.6407090001,1690.48775,116142.66254300001,8674.509990000002,436.95636,38250.48403000002,569065.506495
2013-04-15,699.2707750000001,390442.9222020001,1582.4552599999997,116138.36134100003,8276.750565,535.006476,34821.01564599999,548034.4873749998
2013-04-16,760.4302100000002,373360.29503700003,1192.9298259999998,116160.253104,7419.435569999999,472.701426,50270.61529900001,487566.54939799994
2013-04-17,738.6756969999999,364892.87995000003,1073.079368,116222.020574,5581.978196000001,312.636988,80415.44489299999,448027.5163169999
2013-04-18,738.1585790000003,370568.13693200005,1343.6678890000003,116227.55463,6937.845319000001,246.91750600000006,49951.230446,530258.6142409999
2013-04-19,740.3570060000001,382529.66224299994,1657.2444899999994,116198.08120000003,8740.101774000002,240.61293700000013,29277.935502999997,528601.651146
2013-04-20,640.1269639999998,387708.4550940001,1145.2366929999996,116208.47577900001,8434.651589999998,399.312434,72135.17142700002,509319.46576600004
