date,Biomass,Coal,Hydro,Nuclear,Other,Solar,Wind,NGas
2017-03-27,3072.060153,271736.373742,2061.109347,90046.012728,272.63943,6918.874796,135900.116448,413246.506943
2017-03-28,3042.373496,246063.251054,1887.332633,90023.694363,73.715637,4242.264283,271497.226239,323494.792084
2017-03-29,2690.768764,257452.874057,2321.945405,90010.607505,152.190378,6036.238825,225089.760771,316749.074616
2017-03-30,2614.709544,274242.477176,1854.790353,89981.575346,81.532438,7688.541253,166226.594573,297145.383775
2017-03-31,3051.367274,250197.60905,3106.907162,89709.725989,86.002199,7643.165314,303061.934189,222409.94804800002
2017-04-01,3060.463553,253044.028315,3032.772443,89356.883993,77.582876,5377.153698,258235.726279,220161.522627
2017-04-02,3063.745545,301165.911354,5255.145835,71865.439932,292.60247,3463.544759,127145.414336,304403.77278400003
2017-04-03,2984.109878,308635.291412,5982.999042,59758.668232,222.006285,8055.551805,133791.722196,342633.550878
2017-04-04,2977.809183,272799.226939,7590.649419,59857.473902,280.140889,7177.214674,276862.742998,284620.528708
2017-04-05,3019.262305,250820.246273,7705.472981,60736.07775,225.831176,8441.800053,206878.900218,281386.56627
2017-04-06,3020.417252,311680.726395,7669.532712,60809.23162,94.680299,7271.30393,87177.394145,339073.103069
2017-04-07,3016.973257,228793.960636,7242.293434,60749.156162,91.76852,7439.4809,284979.243223,233562.29634
2017-04-08,1324.479937,249039.129478,6839.0791,60717.792596,88.646861,7862.512607,295678.573611,199603.524495
2017-04-09,1311.125715,251283.011769,7268.90989,60758.455937,89.226303,6513.421384,309795.135527,205849.270258
2017-04-10,1209.401185,303137.037814,4967.688898,60621.412079,70.507611,6189.646701,215674.021683,319628.982611
2017-04-11,1324.881432,312204.429976,6062.212967,60626.527329,178.604341,5217.182175,173939.119493,294544.295669
2017-04-12,1340.032349,305242.01682,5304.983501,60698.101254,132.196389,3268.368435,154997.913315,314168.362785
2017-04-13,1354.875805,327456.734872,6284.495171,60649.128158,254.450023,4435.68839,162924.53624,315167.73361299996
