date,Biomass,Coal,Hydro,Nuclear,Other,Solar,Wind,NGas
2016-01-01,1368.853334,291089.503855,1344.9800600000003,122485.32919899999,96.41423600000003,3662.8300979999995,160578.43272899993,264575.30699500005
2016-01-02,1255.2187099999999,313123.473151,1404.9340239999997,122216.243475,93.95411799999998,698.9781269999997,139721.67311099998,251865.85671200004
2016-01-03,1133.1641470000002,324559.50878,2127.863553,122506.90384999997,94.74303799999998,223.48108400000007,100845.07828399994,278583.963469
2016-01-04,1078.572852,323975.854111,1475.954786,122549.69321799999,118.279649,425.27861500000006,84817.91606500001,291022.386032
2016-01-05,1232.391444,316348.76180400007,1428.1920059999995,122596.411821,88.83762899999998,2128.254731,134897.33242199995,300677.880377
2016-01-06,1339.744614,289607.7782390001,1476.504656,122606.57646899999,123.52638500000003,3308.917747,150444.5677960001,306427.26516099996
2016-01-07,1380.0390980000002,336970.738096,1528.6709399999997,122663.604867,139.48033100000004,811.2761309999999,112941.46548400006,324310.393178
2016-01-08,1324.4994459999998,314749.838344,1320.0920569999998,122712.43273100004,89.03477799999996,611.2950799999999,192983.04842500002,414652.6671059999
2016-01-09,1363.1661159999999,350189.289567,1580.285959,122745.82728899998,92.65079200000001,1854.0151340000002,134053.003091,484515.89260400017
2016-01-10,1387.4574700000005,321701.10745699995,1303.3541629999997,122773.13305099998,86.64693500000001,2423.79354,276946.00462400017,252068.52490700004
2016-01-11,1306.056253,304080.96533499996,1384.5918550000001,122817.165926,87.27626499999997,1267.1782079999996,246840.36502400003,143641.301553
2016-01-12,1229.6726509999999,380931.50084099994,1199.389091,122760.93470899998,82.35244900000004,3045.6038689999996,90957.196919,254640.93449299998
2016-01-13,1352.984391,375446.03220099985,1762.325539,122730.825389,87.38656600000002,2778.553877,115857.25884700003,242581.079009
2016-01-14,1345.5337409999997,416103.38573900016,1041.104,122746.94891600001,92.13360499999996,2507.9822099999997,77920.03358300001,268181.48201800004
2016-01-15,1343.5397429999998,410071.443564,1879.1713260000001,122721.37902899999,109.03287299999997,1147.1321480000004,142730.173529,257819.21318300007
2016-01-16,1300.507413,332329.92437600007,1215.7048089999998,122760.780901,95.11820800000001,1917.729937,301229.999325,125482.00861099997
2016-01-17,1306.7143290000001,252063.87612200002,1630.1112199999998,122689.864774,74.557392,2051.3806580000005,312472.614684,173502.20385600004
2016-01-18,1200.3410520000002,384777.5698509999,1575.1521409999998,122794.506804,90.002164,2409.1373000000003,130263.06101199998,515626.56644700014
2016-01-19,1183.1827580000001,382981.663227,1678.538485,122886.75902500002,80.829387,2084.086869,98813.787677,599971.094612
2016-01-20,1163.397224,366310.14148700004,2043.4068809999997,122925.011,98.637357,2387.4909139999995,139925.26925800007,396232.642939
2016-01-21,1275.7404260000003,351596.11332000006,1291.782584,122929.12797699998,64.66290299999999,1876.341326,187508.70837199996,239154.77090299994
2016-01-22,1339.3969329999998,356117.6662760001,1438.542022,122848.85600300002,50.558474999999994,2148.691122,107885.825448,266783.5841239999
2016-01-23,1325.8717330000004,385810.040732,1191.890083,122802.73845399999,42.57579299999999,1225.7456820000002,143217.22542300003,191586.705323
2016-01-24,1310.2702779999997,341134.78260599996,950.596404,122773.057871,152.38617000000002,2407.901067,181326.0354390001,146403.60631800006
2016-01-25,1251.091676,256745.64663100004,1172.769807,122766.051871,83.22523100000001,2388.0950309999994,263320.46343699994,122234.33964
2016-01-26,1227.2560130000004,372084.7749299999,1258.6227489999999,122702.733317,119.269721,2553.3698190000005,108993.53339000001,193099.869808
2016-01-27,1317.953277,396065.33431099996,1156.8103349999997,122591.523769,115.80389300000003,1765.2334879999999,94916.25888199998,211281.91625299997
