date,Biomass,Coal,Hydro,Nuclear,Other,Solar,Wind,NGas
2014-01-01,1313.0708260000001,284945.4778,348.35384099999993,123022.12828799998,19.661911000000003,399.33089999999993,110907.96327500006,350988.862158
2014-01-02,1192.787292,322981.773347,461.974223,122136.74127400001,12.476084,469.90377,73469.64987,422740.727131
2014-01-03,1164.949,303085.94167000003,349.73403,123168.15276200001,22.337171,315.652973,72372.49748399998,344017.28474600014
2014-01-04,1120.958881,302705.7929250001,305.77966,123118.71012599999,27.543474,298.69936099999995,99895.49180100004,276376.23258999997
2014-01-05,1143.968422,300451.54665,330.278688,122752.63852599998,2.152364,600.8206849999999,102832.37283000001,279038.666981
2014-01-06,1169.9982969999996,293585.434486,331.699292,122685.289768,2.8000000000000003e-05,1029.859001,49340.871266,292557.2479380001
2014-01-07,1187.4587510000001,305507.840752,318.87252599999994,123062.469864,0.0,497.68469200000004,27324.209598,317704.25198000006
2014-01-08,1442.889975,301066.80356900004,333.23874200000006,123044.81229499998,0.0,736.508501,23732.201497000002,379468.632957
2014-01-09,1677.370131,303989.6753230001,375.49440999999996,123064.33292100001,0.540564,795.714364,36219.664345,376077.5005610001
2014-01-10,1414.158371,302284.975003,375.501802,123085.44615400002,7.878922000000001,368.25911499999995,61127.44519499999,345901.820127
2014-01-11,1061.1081550000001,298991.99630899995,317.291059,123031.42297700002,0.07622899999999999,291.500988,36199.04683299999,345526.884833
2014-01-12,1115.906489,286052.42228899995,329.79271800000004,123012.177629,20.455092,454.8857420000001,99088.29555600003,274972.111963
2014-01-13,1147.04531,245358.27196499996,268.274383,122963.31063400002,30.098435,507.50684600000005,189198.930675,189725.970499
2014-01-14,1062.5505820000003,227499.90445499998,300.88496200000003,122945.34638799999,36.94956199999999,462.3407729999999,217130.78443399994,176333.348888
2014-01-15,1593.9949310000002,264289.39301900007,309.229213,122925.73841199999,28.025553000000002,1007.6029899999999,104893.09915000004,310883.97644299996
2014-01-16,1920.237126,272591.319379,411.80871500000006,122938.595348,24.146957999999998,701.192957,74919.535205,363235.22108100005
2014-01-17,1961.9671009999995,271054.30491999997,429.7792740000001,122959.608529,13.880375999999996,236.54485599999998,88992.91465099998,395546.009168
2014-01-18,1823.2569130000004,298931.77318,340.69528499999996,122881.90645199998,15.956475000000001,403.3998010000001,36839.12461899999,392560.34173199994
2014-01-19,1720.7443659999997,294705.2349130001,339.80545300000006,122899.74501199998,16.220529,713.5993640000002,17259.62917400001,413982.78964499995
